Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
3001.a3.txt,2035.18,1256.28,628.14,414.57,0,0,0
3003.a3.txt,2293.91,1057.35,922.94,376.34,0,1,0
3013.a3.txt,1571.04,1325.14,683.06,505.46,3,0,0
3015.a3.txt,1984.3,1020.18,1065.02,582.96,0,0,0
3018.a3.txt,1997.74,1331.83,632.05,519.19,0,0,0
3020.a3.txt,1897.11,1093.25,723.47,466.24,1,0,1
3023.a3.txt,1977.75,1223.73,420.27,568.6,2,0,1
3026.a3.txt,1593.48,1317.44,589.71,376.41,2,0,3
3037.a3.txt,2153.5,1073.03,864.38,529.06,5,0,6
3040.a3.txt,1890.32,1260.21,746.79,688.45,3,0,0
3041.a3.txt,1964.29,1288.27,829.08,484.69,1,0,4
3042.a3.txt,1554.33,1375.52,660.25,674.0,1,0,1
3044.a3.txt,1911.42,1013.99,652.68,372.96,2,0,5
3062.a3.txt,2376.73,1035.5,818.54,581.85,2,0,1
3063.a3.txt,2118.34,1088.76,579.88,639.05,1,0,1
3065.a3.txt,2004.72,1202.83,766.51,353.77,1,0,0
3067.a3.txt,1925.25,1245.75,838.05,509.63,3,0,1
3072.a3.txt,2415.51,1123.26,616.3,566.6,3,0,1
4001.a3.txt,1858.74,1053.28,941.76,817.84,2,0,0
4002.a3.txt,2318.84,954.11,640.1,531.4,2,0,3
4003.a3.txt,1990.17,1142.51,859.95,601.97,3,0,0
4004.a3.txt,2070.71,1275.25,593.43,479.8,2,0,0
4005.a3.txt,2346.0,1192.66,655.31,511.14,2,0,0
4006.a3.txt,1948.92,1102.15,994.62,510.75,2,0,0
4007.a3.txt,1974.52,1261.15,700.64,458.6,0,0,5
4009.a3.txt,1685.21,1351.35,572.34,540.54,1,0,0
4010.a3.txt,1537.69,1266.33,743.72,633.17,2,0,0
4011.a3.txt,1896.07,1376.4,660.11,575.84,1,0,0
4012.a3.txt,2020.73,1256.48,660.62,453.37,1,0,0
4013.a3.txt,1598.75,1327.06,721.0,741.9,2,1,0
4014.a3.txt,2117.35,1096.94,841.84,420.92,6,0,0
4015.a3.txt,1870.7,1196.7,508.94,729.02,1,0,0
4017.a3.txt,1817.24,1079.96,893.04,591.9,0,0,1
4020.a3.txt,1930.21,1264.99,806.98,556.16,2,1,4
4023.a3.txt,1931.67,1077.53,749.01,657.03,0,0,0
4024.a3.txt,1728.54,1078.89,858.47,568.45,5,0,4
4026.a3.txt,2708.89,1078.17,902.96,350.4,0,1,0
4027.a3.txt,1967.21,1229.51,573.77,526.93,1,0,1
4028.a3.txt,1424.66,1383.56,602.74,726.03,0,0,0
4029.a3.txt,1818.18,1031.21,705.56,502.04,2,1,0
4030.a3.txt,1757.96,1070.06,585.99,713.38,4,1,3
4032.a3.txt,1592.92,1213.65,733.25,581.54,2,0,1
4036.a3.txt,1804.01,1124.72,679.29,601.34,3,0,2
4037.a3.txt,2058.08,1212.12,782.83,391.41,0,0,2
4038.a3.txt,1993.2,1121.18,781.43,520.95,2,0,0
4039.a3.txt,1727.4,1322.54,661.27,647.77,0,0,0
4041.a3.txt,1768.71,1156.46,657.6,555.56,2,0,0
4042.a3.txt,1963.86,987.95,518.07,457.83,5,1,1
4043.a3.txt,1685.25,1301.12,706.32,879.8,1,0,1
4044.a3.txt,1785.71,1500.0,871.43,657.14,0,0,0
4045.a3.txt,1777.54,1123.23,556.16,490.73,1,0,2
4046.a3.txt,1894.33,1159.79,618.56,579.9,1,0,0
4047.a3.txt,1607.14,1275.51,676.02,790.82,1,0,0
4048.a3.txt,2063.07,1024.97,709.59,643.89,1,1,1
5001.a3.txt,1919.64,982.14,736.61,602.68,2,0,1
5002.a3.txt,1691.18,980.39,723.04,649.51,1,1,1
5003.a3.txt,1714.66,1020.94,955.5,837.7,0,0,0
5005.a3.txt,1928.31,1199.01,642.77,568.6,2,0,1
5007.a3.txt,1915.11,983.44,724.64,455.49,5,0,5
5008.a3.txt,2185.66,1163.34,728.55,552.29,7,0,3
5009.a3.txt,2296.65,988.84,1068.58,590.11,0,0,1
5011.a3.txt,1809.78,1254.95,911.49,660.5,0,0,0
5012.a3.txt,2263.03,1196.68,829.38,391.0,2,0,2
5013.a3.txt,1720.87,1355.01,623.31,677.51,0,0,0
5015.a3.txt,1849.41,1149.27,885.07,554.82,1,0,0
5016.a3.txt,1696.07,1017.64,678.43,651.29,3,0,2
5018.a3.txt,1482.84,1213.24,563.73,502.45,3,1,0
5020.a3.txt,1548.39,1367.74,593.55,606.45,0,0,0
5023.a3.txt,1744.97,1219.24,480.98,749.44,1,0,0
5024.a3.txt,1606.16,1144.11,550.06,495.05,3,0,1
5026.a3.txt,1864.22,1153.02,754.31,495.69,1,0,1
5027.a3.txt,2023.95,1005.99,694.61,706.59,0,0,0
5028.a3.txt,1788.82,1180.12,596.27,583.85,0,0,1
5029.a3.txt,1908.4,1284.99,636.13,483.46,6,0,0
5031.a3.txt,1794.2,1187.34,567.28,540.9,6,0,0
5032.a3.txt,2005.31,1420.98,637.45,650.73,2,0,0
5033.a3.txt,1513.58,1164.29,763.26,556.27,1,0,0
5035.a3.txt,2093.28,943.6,954.45,704.99,3,0,2
5036.a3.txt,2237.29,1067.8,559.32,406.78,1,0,0
5038.a3.txt,1873.42,1126.58,987.34,670.89,0,0,0
5039.a3.txt,1993.13,1202.75,824.74,492.55,6,0,2
5041.a3.txt,1997.11,1056.44,680.17,448.63,5,0,0
5042.a3.txt,1932.08,1416.86,831.38,386.42,0,0,0
5043.a3.txt,1937.8,1244.02,789.47,526.32,1,0,2
5046.a3.txt,2249.67,1287.39,611.18,507.15,0,0,1
5047.a3.txt,2256.7,1043.72,860.37,479.55,0,0,0
5048.a3.txt,2017.01,1105.71,704.74,461.73,5,0,0
5049.a3.txt,2098.06,1242.87,695.55,467.5,0,0,1
